symbol-id,category-id,grammar,rated,tags,symbol-en,category-en,symbol-fr,category-fr
331,55,Noun,0,,cake_mix,Food Breads and baking,le mélange à gâteau,Et la cuisson des aliments Breads
332,55,Noun,0,,cake_slice,Food Breads and baking,cake_slice,Et la cuisson des aliments Breads
333,55,Noun,0,,cake_slice_2,Food Breads and baking,cake_slice_2,Et la cuisson des aliments Breads
334,55,Noun,0,,cake_sponge,Food Breads and baking,cake_sponge,Et la cuisson des aliments Breads
335,65,Noun,0,cooking kitchen,cake_tin,Food Kitchen items,cake_tin,Cuillères de cuisine articles
336,115,Noun,0,class office school stationery,calculator,Work and School Stationery,calculatrice,Travail et de la papeterie scolaire
337,117,Noun,0,class office school stationery,calendar,Work and School Timetable,calendrier,Les travaux et le calendrier scolaire
338,44,Noun,0,calendar diary season time,calendar_month,Descriptive Time,mois du calendrier,Temps descriptif
339,74,Noun,0,body,calf,Healthcare Body parts,veau,Les parties du corps Santé
340,10,Noun,0,animal mammal wild zoo,camel,Animal Mammal,chameau,Mammifère
341,51,Noun,0,,camera,Electrical Media,caméra,médias électrique
342,51,Noun,0,,camera_compact,Electrical Media,camera_compact,médias électrique
343,51,Noun,0,,camera_SLR,Electrical Media,camera_SLR,médias électrique
344,65,Noun,0,cooking kitchen,can_opener,Food Kitchen items,ouvre-boîte,Cuillères de cuisine articles
345,65,Noun,0,cooking electric,can_opener_electric,Food Kitchen items,can_opener_electric,Cuillères de cuisine articles
346,28,Noun,0,celebration,candle_2,Celebration Item,candle_2,célébration article
347,68,Noun,0,celebration food,candy_cane,Food Nuts,sucre d'orge,noix alimentaires
348,71,Noun,0,,candy_floss,Food Sweets and desserts,candy_floss,Bonbons alimentaires et desserts
349,71,Noun,0,,candy_hearts,Food Sweets and desserts,candy_hearts,Bonbons alimentaires et desserts
350,112,Noun,0,transport travel,canoe,Transport Water,canoë,Transport par eau
351,30,Noun,0,clothes hat,cap,Clothes General,casquette,vêtements général
352,110,Noun,0,holiday travel,car,Transport Road,voiture,Transport routier
353,110,Noun,0,transport travel vehicle,car_2,Transport Road,car_2,Transport routier
354,110,Noun,0,transport travel vehicle,car_boot,Transport Road,coffre de voiture,Transport routier
355,110,Noun,0,transport travel vehicle,car_bumper,Transport Road,pare choc,Transport routier
356,92,Noun,0,job people profession work,car_mechanic_1a,People Profession,car_mechanic_1a,personnes Profession
357,92,Noun,0,job people profession work,car_mechanic_1b,People Profession,car_mechanic_1b,personnes Profession
358,92,Noun,0,job people profession work,car_mechanic_2a,People Profession,car_mechanic_2a,personnes Profession
359,92,Noun,0,job people profession work,car_mechanic_2b,People Profession,car_mechanic_2b,personnes Profession
360,83,Noun,0,,car_toy,Leisure Toys,car_toy,Jouets loisirs
361,110,Noun,0,transport travel vehicle,car_transporter,Transport Road,car_transporter,Transport routier
362,110,Noun,0,transport travel vehicle,caravan,Transport Road,caravane,Transport routier
363,57,Noun,0,,carbohydrates,Food Diet,les glucides,régime alimentaire
364,28,Noun,0,celebration,card,Celebration Item,carte,célébration article
365,115,Noun,0,class school,cardboard,Work and School Stationery,papier carton,Travail et de la papeterie scolaire
366,92,Noun,0,job people profession work,care_assistant_1a,People Profession,care_assistant_1a,personnes Profession
367,92,Noun,0,job people profession work,care_assistant_1b,People Profession,care_assistant_1b,personnes Profession
368,92,Noun,0,job people profession work,care_assistant_2a,People Profession,care_assistant_2a,personnes Profession
369,92,Noun,0,job people profession work,care_assistant_2b,People Profession,care_assistant_2b,personnes Profession
370,92,Noun,0,job people profession work,care_assistant_3a,People Profession,care_assistant_3a,personnes Profession
371,92,Noun,0,job people profession work,care_assistant_3b,People Profession,care_assistant_3b,personnes Profession
372,92,Noun,0,job people profession work,care_assistant_4a,People Profession,care_assistant_4a,personnes Profession
373,92,Noun,0,job people profession work,care_assistant_4b,People Profession,care_assistant_4b,personnes Profession
374,92,Noun,0,job people profession work,care_assistant_5a,People Profession,care_assistant_5a,personnes Profession
375,92,Noun,0,job people profession work,care_assistant_5b,People Profession,care_assistant_5b,personnes Profession
376,92,Noun,0,job people profession work,care_assistant_6a,People Profession,care_assistant_6a,personnes Profession
377,92,Noun,0,job people profession work,care_assistant_6b,People Profession,care_assistant_6b,personnes Profession
378,92,Noun,0,job people profession work,caretaker_1a,People Profession,caretaker_1a,personnes Profession
379,92,Noun,0,job people profession work,caretaker_1b,People Profession,caretaker_1b,personnes Profession
380,92,Noun,0,job people profession work,caretaker_2a,People Profession,caretaker_2a,personnes Profession
381,92,Noun,0,job people profession work,caretaker_2b,People Profession,caretaker_2b,personnes Profession
382,99,Noun,0,celebration Christian,carol_singer,Religion Person,carol_singer,personne religion
383,92,Noun,0,job people profession work,carpenter_1a,People Profession,carpenter_1a,personnes Profession
384,92,Noun,0,job people profession work,carpenter_1b,People Profession,carpenter_1b,personnes Profession
385,92,Noun,0,job people profession work,carpenter_2a,People Profession,carpenter_2a,personnes Profession
386,92,Noun,0,job people profession work,carpenter_2b,People Profession,carpenter_2b,personnes Profession
387,73,Noun,0,food vegetable,carrot,Food Vegetables and salads,carotte,Légumes et salades alimentaires
388,110,Noun,0,transport travel vehicle,cart,Transport Road,Chariot,Transport routier
389,46,Noun,0,drink,carton_1,Drink Containers and measures,carton_1,Conteneurs et mesures boire
390,46,Noun,0,drink,carton_2,Drink Containers and measures,carton_2,Conteneurs et mesures boire
391,85,Noun,0,finance money,cash_point,Money,cash_point,Argent
392,68,Noun,0,,cashew,Food Nuts,anacardier,noix alimentaires
393,65,Noun,0,cooking,casserole,Food Kitchen items,casserole,Cuillères de cuisine articles
394,65,Noun,0,,casserole_1,Food Kitchen items,casserole_1,Cuillères de cuisine articles
395,65,Noun,0,,casserole_2,Food Kitchen items,casserole_2,Cuillères de cuisine articles
396,51,Noun,0,,cassette_tape,Electrical Media,cassette,médias électrique
397,22,Noun,0,class school,castle,Building Public,Château,bâtiment public
398,63,Noun,0,food ingredient,castor_sugar,Food Ingredients,sucre en poudre,Ingrédients alimentaires
399,10,Noun,0,animal pet,cat,Animal Mammal,chat,Mammifère
400,9,Noun,0,animal,cat_bed,Animal Habitat,cat_bed,Habitat animal
401,2,Noun,0,animal,cat_biscuits,Animal Activity Feeding,cat_biscuits,Alimentation animale Activité
402,2,Noun,0,animal,cat_food,Animal Activity Feeding,la nourriture pour chat,Alimentation animale Activité
403,13,Noun,0,insect,caterpillar,Animal Spiders and Insects,chenille,Araignées et les insectes des animaux
404,28,Noun,0,celebration,catherine_wheel,Celebration Item,catherine_wheel,célébration article
405,73,Noun,0,food vegetable,cauliflower,Food Vegetables and salads,choufleur,Légumes et salades alimentaires
406,51,Noun,0,,cctv,Electrical Media,cctv,médias électrique
407,51,Noun,0,electric,CD_player_personal,Electrical Media,CD_player_personal,médias électrique
408,26,Noun,0,home house,ceiling,Building Structure,plafond,Structure de bâtiment
409,26,Noun,0,home house,ceiling_light,Building Structure,plafonnier,Structure de bâtiment
410,27,Verb,0,celebration Christian,"celebrate_2_,_to",Celebration Event,"celebrate_2 _, _ à",Réjouissances
411,27,Verb,0,celebration,"celebrate_3_,_to",Celebration Event,"celebrate_3 _, _ à",Réjouissances
412,27,Noun,0,celebration,celebrate_birthday,Celebration Event,Fêter l'anniversaire,Réjouissances
413,27,Noun,0,celebration,celebration,Celebration Event,fête,Réjouissances
414,73,Noun,0,,celeriac,Food Vegetables and salads,raves,Légumes et salades alimentaires
415,73,Noun,0,,celery,Food Vegetables and salads,céleri,Légumes et salades alimentaires
416,107,Noun,0,,cement_mixer,Tools Workshop,bétonnière,Outillage
417,13,Noun,0,insect,centipede,Animal Spiders and Insects,Mille-Pattes,Araignées et les insectes des animaux
418,55,Noun,0,breakfast meal,cereal,Food Breads and baking,céréale,Et la cuisson des aliments Breads
419,65,Noun,0,cooking,cereal_bowl,Food Kitchen items,bol de céréales,Cuillères de cuisine articles
420,55,Noun,0,,cereal_box_bran,Food Breads and baking,cereal_box_bran,Et la cuisson des aliments Breads
421,55,Noun,0,,cereal_box_museli,Food Breads and baking,cereal_box_museli,Et la cuisson des aliments Breads
422,55,Noun,0,,cereal_bran,Food Breads and baking,cereal_bran,Et la cuisson des aliments Breads
423,55,Noun,0,,cereal_museli,Food Breads and baking,cereal_museli,Et la cuisson des aliments Breads
424,114,Noun,0,class office school,certificate,Work and School Education,certificat,Le travail et l'éducation scolaire
425,18,Noun,0,home house,chair,Building Furniture,chaise,Meubles de construction
426,18,Noun,0,,chair_computer,Building Furniture,chair_computer,Meubles de construction
427,18,Noun,0,,chair_dining,Building Furniture,chair_dining,Meubles de construction
428,18,Noun,0,,chair_wing_back,Building Furniture,chair_wing_back,Meubles de construction
429,18,Noun,0,,chaise_lounge,Building Furniture,chaise_lounge,Meubles de construction
430,115,Noun,0,class school,chalk,Work and School Stationery,craie,Travail et de la papeterie scolaire
431,12,Noun,0,animal reptile,chameleon,Animal Reptiles and Amphibians,caméléon,Reptiles et Amphibiens animaux
432,48,Noun,0,celebration,champagne,Drink Type,Champagne,Type de boisson
433,16,Noun,0,,chandelier,Building Contents,lustre,Sommaire construction
434,75,VerbComplex,0,grooming,"change_nappy_,_to",Healthcare Grooming activities,"change_nappy _, _ à",Santé activités Toilettage
435,53,VerbComplex,0,,"change_tv_channel_,_to",Electrical TV,"change_tv_channel _, _ à",TV électrique
436,53,Noun,0,,channel_bbc_1,Electrical TV,channel_bbc_1,TV électrique
437,55,Noun,0,,chapatti,Food Breads and baking,chapati,Et la cuisson des aliments Breads
438,50,Noun,0,,charge,Electrical General,charge,électrique général
439,52,Noun,0,,charger_electric,Electrical Phone,charger_electric,téléphone électrique
440,74,Noun,0,,cheek,Healthcare Body parts,joue,Les parties du corps Santé
441,56,Noun,0,,cheese,Food Dairy,fromage,Dairy alimentaire
442,56,Noun,0,diary food,cheese_brie,Food Dairy,cheese_brie,Dairy alimentaire
443,66,Interjection,0,food meal meat,cheese_burger,Food Meals and snacks,cheeseburger,Repas des aliments et des collations
444,56,Noun,0,,cheese_grated,Food Dairy,cheese_grated,Dairy alimentaire
445,66,Noun,0,cooking,"cheese_on_toast_,_melted",Food Meals and snacks,"cheese_on_toast _, _ fondu",Repas des aliments et des collations
446,56,Noun,0,,cheese_slices,Food Dairy,cheese_slices,Dairy alimentaire
447,56,Noun,0,,cheese_stilton,Food Dairy,cheese_stilton,Dairy alimentaire
448,10,Noun,0,animal mammal wild zoo,cheetah,Animal Mammal,guépard,Mammifère
449,85,Noun,0,finance money,cheque_book,Money,Carnet de chèque,Argent
450,62,Noun,0,food fruit,cherry,Food Fruit,Cerise,Fruit alimentaire
451,74,Noun,1,body,chest_female,Healthcare Body parts,chest_female,Les parties du corps Santé
452,74,Noun,1,body,chest_male,Healthcare Body parts,chest_male,Les parties du corps Santé
453,18,Noun,0,home house,chest_of_drawers,Building Furniture,commode,Meubles de construction
454,68,Noun,0,,chestnuts,Food Nuts,châtaignes,noix alimentaires
455,71,Noun,0,sweet,chewing_gum,Food Sweets and desserts,chewing-gum,Bonbons alimentaires et desserts
456,59,Noun,0,feeding,chewy_tube,Food Feeding and eating,chewy_tube,Alimentation alimentaire et manger
457,5,Noun,0,bird celebration,chick,Animal Birds,poussin,Oiseaux animaux
458,70,Noun,0,food meat,chicken,Food Poultry,poulet,volaille alimentaire
459,70,Noun,0,food meat,chicken_breast,Food Poultry,poitrine de poulet,volaille alimentaire
460,70,Noun,0,,chicken_deep_fried,Food Poultry,chicken_deep_fried,volaille alimentaire
461,9,Noun,0,animal bird,chicken_house,Animal Habitat,Poulailler,Habitat animal
462,70,Noun,0,food meat,chicken_leg,Food Poultry,cuisse de poulet,volaille alimentaire
463,5,Noun,0,animal bird pet,chicken_live,Animal Birds,chicken_live,Oiseaux animaux
464,70,Noun,0,food meat,chicken_nuggets,Food Poultry,Nuggets de poulet,volaille alimentaire
465,70,Noun,0,food meat,chicken_pieces,Food Poultry,morceaux de poulet,volaille alimentaire
466,9,Noun,0,animal bird,chicken_run,Animal Habitat,poulailler,Habitat animal
467,53,Noun,0,,childrens_tv,Electrical TV,childrens_tv,TV électrique
468,73,Noun,0,,chilli_pepper,Food Vegetables and salads,piment,Légumes et salades alimentaires
469,26,Noun,0,celebration,chimney,Building Structure,cheminée,Structure de bâtiment
470,10,Noun,0,animal mammal wild zoo,chimpanzee,Animal Mammal,chimpanzé,Mammifère
471,74,Noun,0,,chin,Healthcare Body parts,menton,Les parties du corps Santé
472,73,Noun,0,,chinese_cabbage,Food Vegetables and salads,chou chinois,Légumes et salades alimentaires
473,66,Noun,0,food meal,chinese_food,Food Meals and snacks,nourriture chinoise,Repas des aliments et des collations
474,85,Noun,0,finance money,chip_and_pin_device,Money,chip_and_pin_device,Argent
475,10,Noun,0,animal mammal,chipmunk,Animal Mammal,tamia,Mammifère
476,10,Noun,0,animal mammal,chipmunk_2,Animal Mammal,chipmunk_2,Mammifère
477,10,Noun,0,animal mammal,chipmunk_3,Animal Mammal,chipmunk_3,Mammifère
478,73,Noun,0,,chips,Food Vegetables and salads,chips,Légumes et salades alimentaires
479,73,Noun,0,,chips_packet,Food Vegetables and salads,chips_packet,Légumes et salades alimentaires
480,107,Noun,0,DIY tools workshop,chisel,Tools Workshop,ciseau,Outillage
481,71,Noun,0,diary food sweet,chocolate,Food Sweets and desserts,Chocolat,Bonbons alimentaires et desserts
482,71,Noun,0,dairy food sweet,chocolate_bar,Food Sweets and desserts,barre de chocolat,Bonbons alimentaires et desserts
483,71,Noun,0,,chocolate_box,Food Sweets and desserts,chocolate_box,Bonbons alimentaires et desserts
484,71,Noun,0,,chocolate_chips,Food Sweets and desserts,pépites de chocolat,Bonbons alimentaires et desserts
485,71,Noun,0,dairy food sweet,chocolate_egg,Food Sweets and desserts,chocolate_egg,Bonbons alimentaires et desserts
486,55,Noun,0,celebration Christian food,chocolate_log,Food Breads and baking,chocolate_log,Et la cuisson des aliments Breads
487,64,Verb,0,cooking,"chop_,_to",Food Kitchen actions,"hacher _, _ à",Nourriture actions cuisine
488,65,Noun,0,cooking kitchen,chopping_board,Food Kitchen items,planche à découper,Cuillères de cuisine articles
489,98,Noun,0,celebration Christian Easter,Christian,Religion General,Christian,religion générale
490,97,Noun,0,celebration Christian,Christmas,Religion Festival,Noël,festival de la religion
491,28,Noun,0,celebration Christian,Christmas_bauble,Celebration Item,Christmas_bauble,célébration article
492,28,Noun,0,celebration Christian,Christmas_bell,Celebration Item,Christmas_bell,célébration article
493,55,Noun,0,celebration Christian food,Christmas_cake,Food Breads and baking,Gâteau de Noël,Et la cuisson des aliments Breads
494,97,Noun,0,celebration Christian,Christmas_Day,Religion Festival,Le jour de Noël,festival de la religion
495,28,Noun,0,celebration Christian,Christmas_decorations,Celebration Item,Décorations de Noël,célébration article
496,97,Noun,0,celebration Christian,Christmas_Eve,Religion Festival,Réveillon de Noël,festival de la religion
497,28,Noun,0,celebration Christian,Christmas_lights,Celebration Item,Lumières de Noël,célébration article
498,55,Noun,0,celebration Christian food,Christmas_pudding,Food Breads and baking,Pudding de Noël,Et la cuisson des aliments Breads
499,28,Noun,0,celebration Christian,Christmas_sock,Celebration Item,Christmas_sock,célébration article
500,28,Noun,0,celebration Christian,Christmas_tree,Celebration Item,Sapin de Noël,célébration article
501,28,Noun,0,celebration Christian,Christmas_wreath,Celebration Item,Guirlande de Noël,célébration article
502,22,Noun,0,celebration Christian Easter,church,Building Public,église,bâtiment public
