symbol-id,symbol,grammar,category-id,category,rated,tags
478,chips,Noun,73,Légumes et salades alimentaires,0,
479,chips_packet,Noun,73,Légumes et salades alimentaires,0,
480,ciseau,Noun,107,Outillage,0,DIY tools workshop
481,Chocolat,Noun,71,Bonbons alimentaires et desserts,0,diary food sweet
482,barre de chocolat,Noun,71,Bonbons alimentaires et desserts,0,dairy food sweet
483,chocolate_box,Noun,71,Bonbons alimentaires et desserts,0,
484,pépites de chocolat,Noun,71,Bonbons alimentaires et desserts,0,
485,chocolate_egg,Noun,71,Bonbons alimentaires et desserts,0,dairy food sweet
486,chocolate_log,Noun,55,Et la cuisson des aliments Breads,0,celebration Christian food
487,"hacher _, _ à",Verb,64,Nourriture actions cuisine,0,cooking
488,planche à découper,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
489,Christian,Noun,98,religion générale,0,celebration Christian Easter
490,Noël,Noun,97,festival de la religion,0,celebration Christian
491,Christmas_bauble,Noun,28,célébration article,0,celebration Christian
492,Christmas_bell,Noun,28,célébration article,0,celebration Christian
493,Gâteau de Noël,Noun,55,Et la cuisson des aliments Breads,0,celebration Christian food
494,Le jour de Noël,Noun,97,festival de la religion,0,celebration Christian
495,Décorations de Noël,Noun,28,célébration article,0,celebration Christian
496,Réveillon de Noël,Noun,97,festival de la religion,0,celebration Christian
497,Lumières de Noël,Noun,28,célébration article,0,celebration Christian
498,Pudding de Noël,Noun,55,Et la cuisson des aliments Breads,0,celebration Christian food
499,Christmas_sock,Noun,28,célébration article,0,celebration Christian
500,Sapin de Noël,Noun,28,célébration article,0,celebration Christian
501,Guirlande de Noël,Noun,28,célébration article,0,celebration Christian
502,église,Noun,22,bâtiment public,0,celebration Christian Easter
503,cigarette,Noun,81,De loisir,0,
504,cercle,Noun,42,Forme descriptive,0,
505,circle_time,Noun,117,Les travaux et le calendrier scolaire,0,class office school
506,circuit,Noun,50,électrique général,0,
507,serrer,Noun,107,Outillage,0,DIY tools workshop
508,Salle de classe,Noun,24,Établissement scolaire,0,class school
509,griffe,Noun,7,Caractéristiques des animaux,0,animal bird
510,argile,Noun,100,Science,0,
511,assiettes propres,Noun,43,descriptif État,0,abstract
512,mains propres,Noun,75,Santé activités Toilettage,0,
513,chambre propre,Noun,43,descriptif État,0,abstract
514,"clean_shoes _, _ à",VerbComplex,20,tâches de construction ménagers,0,action
515,"clean_window _, _ à",VerbComplex,20,tâches de construction ménagers,0,action
516,cleaner_1a,Noun,92,personnes Profession,0,job people profession work
517,cleaner_1b,Noun,92,personnes Profession,0,job people profession work
518,cleaner_2a,Noun,92,personnes Profession,0,job people profession work
519,cleaner_2b,Noun,92,personnes Profession,0,job people profession work
520,cleaner_spray,Noun,16,Sommaire construction,0,home house
521,cleaning_box,Noun,16,Sommaire construction,0,
522,climbing_rock,Noun,104,Sport Accessoires,0,sport
523,mur d'escalade,Noun,104,Sport Accessoires,0,sport
524,clingfilm,Noun,65,Cuillères de cuisine articles,0,cooking
525,"clip_nails _, _ à",VerbComplex,75,Santé activités Toilettage,0,grooming
526,presse-papiers,Noun,15,Making Art,0,
527,l'horloge,Noun,50,électrique général,0,
528,radio-réveil,Noun,50,électrique général,0,electric
529,proche de,Noun,40,Position descriptive,0,abstract adjective adverb position
530,fermé,Noun,40,Position descriptive,0,
531,boutique fermée,Noun,25,Magasinez,0,
532,clothes_extra_large,Noun,41,Quantité descriptive,0,
533,clothes_female,Noun,30,vêtements général,0,clothes
534,clothes_generic,Noun,30,vêtements général,0,clothes
535,cintre,Noun,16,Sommaire construction,0,home house
536,clothes_large,Noun,41,Quantité descriptive,0,
537,clothes_male,Noun,30,vêtements général,0,clothes
538,clothes_medium,Noun,41,Quantité descriptive,0,
539,clothes_neat,Noun,43,descriptif État,0,
540,pince à linge,Noun,16,Sommaire construction,0,home house
541,clothes_small,Noun,41,Quantité descriptive,0,
542,nuageux,Noun,54,environnement Météo,0,climate forecast weather
543,trèfle,Noun,94,Plantes et les arbres,0,gardening plant
544,entraîneur,Noun,110,Transport routier,0,transport travel vehicle
545,manteau,Noun,30,vêtements général,0,clothes
546,coated_spoon,Noun,59,Alimentation alimentaire et manger,0,feeding utensil
547,calopsitte,Noun,5,Oiseaux animaux,0,animal bird pet
548,jeune coq,Noun,5,Oiseaux animaux,0,animal bird
549,noix de coco,Noun,68,noix alimentaires,0,
550,café,Noun,48,Type de boisson,0,drink
551,coffee_instant,Noun,48,Type de boisson,0,drink
552,machine à café,Noun,65,Cuillères de cuisine articles,0,cooking electric
553,table basse,Noun,18,Meubles de construction,0,
554,égouttoir,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
555,collar_1,Noun,30,vêtements général,0,clothes
556,collar_pet,Noun,3,Toilettage pour animaux Activité,0,animal
557,Couleur,Noun,14,art Couleur,0,
558,papier coloré,Noun,15,Making Art,0,
559,colouring_book,Noun,83,Jouets loisirs,0,play toys
560,peigne,Noun,76,articles Santé Toilettage,0,grooming
561,"comb_animal _, _ à",VerbComplex,3,Toilettage pour animaux Activité,0,action animal
562,comedy_tv,Noun,53,TV électrique,0,
563,comète,Noun,101,science Astronomie,0,astronomy
564,communication_aid,Noun,33,aide à la communication,0,aid
565,communication_aid_2,Noun,33,aide à la communication,0,aid
566,communication_aid_chat_2,Noun,33,aide à la communication,0,aid
567,communication_aid_gotalk_9p,Noun,33,aide à la communication,0,aid
568,communication_aid_listen_to_me,Noun,33,aide à la communication,0,aid
569,communication_aid_scan4,Noun,33,aide à la communication,0,aid
570,communication_aid_techspeak_32,Noun,33,aide à la communication,0,aid
571,communication_board,Noun,33,aide à la communication,0,class school
572,communication_book,Noun,33,aide à la communication,0,class school
573,communication_book_portable,Noun,33,aide à la communication,0,aid
574,dispositif de communication,Noun,33,aide à la communication,0,AAC electric
575,computer_1,Noun,49,électrique informatique,0,computer
576,computer_2,Noun,49,électrique informatique,0,electric
577,computer_art,Noun,49,électrique informatique,0,
578,computer_cable,Noun,49,électrique informatique,0,
579,computer_folder_open,Noun,36,Icône d'ordinateur,0,
580,"computer_folder_open _, _ à",VerbComplex,36,Icône d'ordinateur,0,
581,jeu d'ordinateur,Noun,49,électrique informatique,0,
582,computer_game_2,Noun,49,électrique informatique,0,
583,clavier d'ordinateur,Noun,49,électrique informatique,0,
584,moniteur d'ordinateur,Noun,49,électrique informatique,0,computer electric
585,computer_mouse_1,Noun,36,Icône d'ordinateur,0,computer
586,computer_mouse_2,Noun,49,électrique informatique,0,electric
587,programme informatique,Noun,49,électrique informatique,0,
588,computer_speaker,Noun,49,électrique informatique,0,
589,concentrating_lady,Noun,91,Les gens sentiments,0,emotion expression face feeling people woman
590,concentrating_man,Noun,91,Les gens sentiments,0,emotion expression face feeling people
591,confused_lady,Noun,91,Les gens sentiments,0,emotion expression face feeling people woman
592,confused_man,Noun,91,Les gens sentiments,0,emotion expression face feeling people
593,fiole conique,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
594,lien,Noun,49,électrique informatique,0,
595,"cuire _, _ à",Verb,64,Nourriture actions cuisine,0,cooking
596,cook_chef_1a,Noun,92,personnes Profession,0,job people profession work
597,cook_chef_1b,Noun,92,personnes Profession,0,job people profession work
598,cook_chef_2a,Noun,92,personnes Profession,0,job people profession work
599,cook_chef_2b,Noun,92,personnes Profession,0,job people profession work
600,cook_school_1a,Noun,92,personnes Profession,0,job people profession work
601,cook_school_1b,Noun,92,personnes Profession,0,job people profession work
602,cuisinier,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
603,cooking_oil,Noun,63,Ingrédients alimentaires,0,
604,copie,Noun,36,Icône d'ordinateur,0,
605,corned_beef,Noun,67,viande alimentaire,0,
606,corner_cabinet,Noun,18,Meubles de construction,0,
607,corner_cabinet_2,Noun,18,Meubles de construction,0,
608,cornet,Noun,71,Bonbons alimentaires et desserts,0,diary food
609,flocons de maïs,Noun,55,Et la cuisson des aliments Breads,0,breakfast food meal
610,correct,Noun,43,descriptif État,0,abstract adjective
611,correct_thought,Noun,90,personnes descriptif,0,
612,lit d'enfant,Noun,18,Meubles de construction,0,home house
613,Cottage cheese,Noun,56,Dairy alimentaire,0,diary food
614,coton-tige,Noun,76,articles Santé Toilettage,0,grooming
615,compteurs,Noun,85,Argent,0,finance money
616,country_Afghanistan,Noun,38,Cartes géographiques,0,
617,country_Alaska,Noun,38,Cartes géographiques,0,country
618,country_Albania,Noun,38,Cartes géographiques,0,
619,country_Alderney,Noun,38,Cartes géographiques,0,
620,country_Algeria,Noun,38,Cartes géographiques,0,country
621,country_American_Samoa,Noun,38,Cartes géographiques,0,
622,country_Andorra,Noun,38,Cartes géographiques,0,
623,country_Angola,Noun,38,Cartes géographiques,0,country
624,country_Anguilla,Noun,38,Cartes géographiques,0,
625,country_Antartica,Noun,38,Cartes géographiques,0,
626,country_Antigua_Barbuda,Noun,38,Cartes géographiques,0,
627,country_Argentina,Noun,38,Cartes géographiques,0,
628,country_Armenia,Noun,38,Cartes géographiques,0,country
629,country_Aruba,Noun,38,Cartes géographiques,0,country
630,country_Austria,Noun,38,Cartes géographiques,0,country
631,country_Azerbaijan,Noun,38,Cartes géographiques,0,country
632,country_Bahrain,Noun,38,Cartes géographiques,0,country
633,country_Bangladesh,Noun,38,Cartes géographiques,0,country
634,country_Barbados,Noun,38,Cartes géographiques,0,country
635,country_Belarus,Noun,38,Cartes géographiques,0,country
636,Pays: Belgique,Noun,38,Cartes géographiques,0,country
637,country_Belize,Noun,38,Cartes géographiques,0,
638,country_Benin,Noun,38,Cartes géographiques,0,country
639,country_Bermuda,Noun,38,Cartes géographiques,0,
640,country_Bhutan,Noun,38,Cartes géographiques,0,
641,country_blank,Noun,38,Cartes géographiques,0,
642,country_Bonaire,Noun,38,Cartes géographiques,0,country
643,country_Bosnia_Herzegovina,Noun,38,Cartes géographiques,0,country
644,country_Botswana,Noun,38,Cartes géographiques,0,country
645,country_Bulgaria,Noun,38,Cartes géographiques,0,country
646,country_Burkina_Faso,Noun,38,Cartes géographiques,0,country
647,country_Burundi,Noun,38,Cartes géographiques,0,country
648,country_Cambodia,Noun,38,Cartes géographiques,0,
649,country_Cameroon,Noun,38,Cartes géographiques,0,country
650,country_Canada,Noun,38,Cartes géographiques,0,country
651,country_Canary_Islands,Noun,38,Cartes géographiques,0,
652,country_Cape_Verde,Noun,38,Cartes géographiques,0,country
653,country_Cayman_Islands,Noun,38,Cartes géographiques,0,
654,country_Chad,Noun,38,Cartes géographiques,0,country
655,country_Chile,Noun,38,Cartes géographiques,0,country
656,country_China,Noun,38,Cartes géographiques,0,country
657,country_Colombia,Noun,38,Cartes géographiques,0,country
658,country_Comoros,Noun,38,Cartes géographiques,0,country
659,country_Congo_Brazzaville,Noun,38,Cartes géographiques,0,country
660,country_Congo_Kinshasa,Noun,38,Cartes géographiques,0,country
661,country_Costa_Rica,Noun,38,Cartes géographiques,0,country
662,country_Croatia,Noun,38,Cartes géographiques,0,
663,country_Cuba,Noun,38,Cartes géographiques,0,country
664,country_Cyprus,Noun,38,Cartes géographiques,0,country
665,country_Denmark,Noun,38,Cartes géographiques,0,country
666,country_Djbouti,Noun,38,Cartes géographiques,0,country
667,country_Dominican_Republic,Noun,38,Cartes géographiques,0,country
668,country_Ecuador,Noun,38,Cartes géographiques,0,
669,country_England,Noun,38,Cartes géographiques,0,country
670,country_Eritrea,Noun,38,Cartes géographiques,0,country
671,country_Estonia,Noun,38,Cartes géographiques,0,country
672,country_Ethiopia,Noun,38,Cartes géographiques,0,country
673,country_Falkland_Islands,Noun,38,Cartes géographiques,0,
674,country_Finland,Noun,38,Cartes géographiques,0,country
675,country_France,Noun,38,Cartes géographiques,0,country
676,country_Gabon,Noun,38,Cartes géographiques,0,country
677,country_Georgia,Noun,38,Cartes géographiques,0,country
678,country_Germany,Noun,38,Cartes géographiques,0,country
679,country_Ghana,Noun,38,Cartes géographiques,0,country
680,country_Gibraltar,Noun,38,Cartes géographiques,0,
681,country_Greece,Noun,38,Cartes géographiques,0,country
682,country_Greenland,Noun,38,Cartes géographiques,0,country
683,country_Grenada,Noun,38,Cartes géographiques,0,
684,country_Guernsey,Noun,38,Cartes géographiques,0,
685,country_Guinea,Noun,38,Cartes géographiques,0,
686,country_Guinea_Bissau,Noun,38,Cartes géographiques,0,country
687,country_Guyana,Noun,38,Cartes géographiques,0,country
688,country_Haiti,Noun,38,Cartes géographiques,0,country
689,country_Hawaii,Noun,38,Cartes géographiques,0,
690,country_Honduras,Noun,38,Cartes géographiques,0,country
691,country_Hong_Kong,Noun,38,Cartes géographiques,0,country
692,country_Hungary,Noun,38,Cartes géographiques,0,country
693,country_Iceland,Noun,38,Cartes géographiques,0,country
694,country_India,Noun,38,Cartes géographiques,0,country
695,country_Indonesia,Noun,38,Cartes géographiques,0,country
696,country_Iran,Noun,38,Cartes géographiques,0,
697,country_Iraq,Noun,38,Cartes géographiques,0,country
698,country_Ireland,Noun,38,Cartes géographiques,0,country
699,country_Isle_of_Man,Noun,38,Cartes géographiques,0,
700,country_Israel,Noun,38,Cartes géographiques,0,country
701,country_Italy,Noun,38,Cartes géographiques,0,country
702,country_Ivory_Coast,Noun,38,Cartes géographiques,0,country
703,country_Jamaica,Noun,38,Cartes géographiques,0,country
704,country_Japan,Noun,38,Cartes géographiques,0,country
705,country_Jersey,Noun,38,Cartes géographiques,0,
706,country_Jordan,Noun,38,Cartes géographiques,0,country
707,country_Kazakhstan,Noun,38,Cartes géographiques,0,
708,country_Kenya,Noun,38,Cartes géographiques,0,
709,country_Kosovo,Noun,38,Cartes géographiques,0,
710,country_Kuwait,Noun,38,Cartes géographiques,0,country
711,country_Kyrgyzstan,Noun,38,Cartes géographiques,0,
712,country_Laos,Noun,38,Cartes géographiques,0,country
713,country_Latvia,Noun,38,Cartes géographiques,0,country
714,country_Lebanon,Noun,38,Cartes géographiques,0,
715,country_Lesotho,Noun,38,Cartes géographiques,0,
716,country_Liberia,Noun,38,Cartes géographiques,0,country
717,country_Libya,Noun,38,Cartes géographiques,0,country
718,country_Liechtenstein,Noun,38,Cartes géographiques,0,
719,country_Lithuania,Noun,38,Cartes géographiques,0,country
720,country_Luxembourg,Noun,38,Cartes géographiques,0,country
721,country_Macedonia,Noun,38,Cartes géographiques,0,
722,country_Madagascar,Noun,38,Cartes géographiques,0,country
723,country_Malaysia,Noun,38,Cartes géographiques,0,country
724,country_Maldives,Noun,38,Cartes géographiques,0,
725,country_Mali,Noun,38,Cartes géographiques,0,country
726,country_Marshall_Islands,Noun,38,Cartes géographiques,0,
727,country_Mauritania,Noun,38,Cartes géographiques,0,country
728,country_Mauritius,Noun,38,Cartes géographiques,0,country
729,country_Moldova,Noun,38,Cartes géographiques,0,
730,country_Monaco,Noun,38,Cartes géographiques,0,country
731,country_Mongolia,Noun,38,Cartes géographiques,0,
732,country_Morocco,Noun,38,Cartes géographiques,0,
733,country_Namibia,Noun,38,Cartes géographiques,0,country
734,country_Nauru,Noun,38,Cartes géographiques,0,country
735,country_Nepal,Noun,38,Cartes géographiques,0,
736,country_New_Caledonia,Noun,38,Cartes géographiques,0,
737,country_New_Zealand,Noun,38,Cartes géographiques,0,country
738,country_Niger,Noun,38,Cartes géographiques,0,country
739,country_Nigeria,Noun,38,Cartes géographiques,0,country
740,country_Niue,Noun,38,Cartes géographiques,0,country
741,country_North_Korea,Noun,38,Cartes géographiques,0,country
742,country_Northern_Cyprus,Noun,38,Cartes géographiques,0,country
743,country_Norway,Noun,38,Cartes géographiques,0,country
744,country_Oman,Noun,38,Cartes géographiques,0,country
745,country_Pakistan,Noun,38,Cartes géographiques,0,country
746,country_Palau,Noun,38,Cartes géographiques,0,country
747,country_Palestine,Noun,38,Cartes géographiques,0,country
748,country_Panama,Noun,38,Cartes géographiques,0,country
